repo_url,filepath,Creation Date,PR Comment,PR/Issue Number
github.com/capreolus-ir/capreolus,capreolus/utils/common.py,2022-01-27T16:22:33Z,"This pull request **fixes 1 alert** when merging dd3a1dfdf3c855be151e0f8a6878d2e2bc0a0caf into 2ba1b7e380cc3f6d6751f826ce8899841a1a56f9 - [view on LGTM.com](https://lgtm.com/projects/g/capreolus-ir/capreolus/rev/pr-f845bdb3f5e627873e9487b236f7036013d3200b)

**fixed alerts:**

* 1 for Unused import",199
github.com/capreolus-ir/capreolus,capreolus/utils/common.py,2022-02-09T04:44:14Z,"This pull request **fixes 1 alert** when merging 0600a9aae5dceefe735bc214f88cdd256cbceea0 into 2ba1b7e380cc3f6d6751f826ce8899841a1a56f9 - [view on LGTM.com](https://lgtm.com/projects/g/capreolus-ir/capreolus/rev/pr-191d40de26ffacb43f033f1a960133b027995992)

**fixed alerts:**

* 1 for Unused import",199
github.com/capreolus-ir/capreolus,capreolus/utils/common.py,2022-02-10T03:10:23Z,"This pull request **fixes 1 alert** when merging 27b081ec1a37d2af6afa6b61eb1cb7cc4ec9db1c into 2ba1b7e380cc3f6d6751f826ce8899841a1a56f9 - [view on LGTM.com](https://lgtm.com/projects/g/capreolus-ir/capreolus/rev/pr-c2623b6a890497dd2c22fe85690e47434fbfce6b)

**fixed alerts:**

* 1 for Unused import",199
github.com/capreolus-ir/capreolus,capreolus/utils/common.py,2022-02-11T18:05:15Z,"the model with monoELECTRA (nneg=31) is put on huggingface - https://huggingface.co/crystina-z/monoELECTRA_LCE_nneg31
with MRR@10 = 0.412",199
github.com/capreolus-ir/capreolus,capreolus/utils/common.py,2021-05-24T13:04:52Z,"scores reproduced by `python -m capreolus.run rerank.traineval with file=docs/reproduction/config_parade.txt` at this point:
```
2021-05-24 07:18:55,735 - INFO - capreolus.task.rerank.evaluate -                      P_20: 0.4751
2021-05-24 07:18:55,735 - INFO - capreolus.task.rerank.evaluate -                 judged_20: 0.9380
2021-05-24 07:18:55,735 - INFO - capreolus.task.rerank.evaluate -                       map: 0.3738
2021-05-24 07:18:55,735 - INFO - capreolus.task.rerank.evaluate -               ndcg_cut_20: 0.5535   <----
2021-05-24 07:18:55,735 - INFO - capreolus.task.rerank.evaluate -               recall_1000: 0.7761
2021-05-24 07:18:55,735 - INFO - capreolus.task.rerank.evaluate -                recip_rank: 0.8050
2021-05-24 07:18:55,735 - INFO - capreolus.task.rerank.evaluate - interpolated with alphas = [0.0, 0.15000000000000002, 0.15000000000000002, 0.2, 0.25]
2021-05-24 07:18:55,736 - INFO - capreolus.task.rerank.evaluate -             P_20 [interp]: 0.4835
2021-05-24 07:18:55,736 - INFO - capreolus.task.rerank.evaluate -        judged_20 [interp]: 0.9633
2021-05-24 07:18:55,736 - INFO - capreolus.task.rerank.evaluate -              map [interp]: 0.3901
2021-05-24 07:18:55,736 - INFO - capreolus.task.rerank.evaluate -      ndcg_cut_20 [interp]: 0.5633
2021-05-24 07:18:55,736 - INFO - capreolus.task.rerank.evaluate -      recall_1000 [interp]: 0.7761
2021-05-24 07:18:55,736 - INFO - capreolus.task.rerank.evaluate -       recip_rank [interp]: 0.8153
```

```
rerank: fold=s1 test metrics: P_1=0.620 P_10=0.496 P_20=0.425 P_5=0.568 judged_10=0.934 judged_20=0.913 judged_200=0.701 map=0.361 ndcg_cut_10=0.502 ndcg_cut_20=0.502 ndcg_cut_5=0.540 recall_100=0.516 recall_1000=0.755 recip_rank=0.710
rerank: fold=s2 test metrics: P_1=0.755 P_10=0.555 P_20=0.482 P_5=0.678 judged_10=0.967 judged_20=0.938 judged_200=0.695 map=0.377 ndcg_cut_10=0.592 ndcg_cut_20=0.564 ndcg_cut_5=0.658 recall_100=0.531 recall_1000=0.773 recip_rank=0.842
rerank: fold=s3 test metrics: P_1=0.780 P_10=0.606 P_20=0.512 P_5=0.696 judged_10=0.958 judged_20=0.935 judged_200=0.700 map=0.364 ndcg_cut_10=0.653 ndcg_cut_20=0.609 ndcg_cut_5=0.700 recall_100=0.488 recall_1000=0.727 recip_rank=0.861
rerank: fold=s4 test metrics: P_1=0.680 P_10=0.550 P_20=0.486 P_5=0.616 judged_10=0.978 judged_20=0.951 judged_200=0.729 map=0.392 ndcg_cut_10=0.553 ndcg_cut_20=0.543 ndcg_cut_5=0.574 recall_100=0.595 recall_1000=0.835 recip_rank=0.788
rerank: fold=s5 test metrics: P_1=0.740 P_10=0.560 P_20=0.471 P_5=0.644 judged_10=0.974 judged_20=0.953 judged_200=0.735 map=0.375 ndcg_cut_10=0.591 ndcg_cut_20=0.550 ndcg_cut_5=0.646 recall_100=0.545 recall_1000=0.789 recip_rank=0.825
```
",162
github.com/capreolus-ir/capreolus,capreolus/utils/common.py,2021-05-25T13:16:18Z,"scores reproduced by `python -m capreolus.run rerank.traineval with file=docs/reproduction/config_parade.txt reranker.trainer.amp=True` at this point:

```
2021-05-25 09:04:18,100 - INFO - capreolus.task.rerank.evaluate -                      P_20: 0.4819
2021-05-25 09:04:18,102 - INFO - capreolus.task.rerank.evaluate -                 judged_20: 0.9480
2021-05-25 09:04:18,103 - INFO - capreolus.task.rerank.evaluate -                       map: 0.3768
2021-05-25 09:04:18,104 - INFO - capreolus.task.rerank.evaluate -               ndcg_cut_20: 0.5551   <---
2021-05-25 09:04:18,107 - INFO - capreolus.task.rerank.evaluate -               recall_1000: 0.7761
2021-05-25 09:04:18,107 - INFO - capreolus.task.rerank.evaluate -                recip_rank: 0.7913
2021-05-25 09:04:18,108 - INFO - capreolus.task.rerank.evaluate - interpolated with alphas = [0.1, 0.1, 0.2, 0.2, 0.2]
2021-05-25 09:04:18,111 - INFO - capreolus.task.rerank.evaluate -             P_20 [interp]: 0.4942
2021-05-25 09:04:18,113 - INFO - capreolus.task.rerank.evaluate -        judged_20 [interp]: 0.9685
2021-05-25 09:04:18,115 - INFO - capreolus.task.rerank.evaluate -              map [interp]: 0.3903
2021-05-25 09:04:18,116 - INFO - capreolus.task.rerank.evaluate -      ndcg_cut_20 [interp]: 0.5681
2021-05-25 09:04:18,119 - INFO - capreolus.task.rerank.evaluate -      recall_1000 [interp]: 0.7761
2021-05-25 09:04:18,120 - INFO - capreolus.task.rerank.evaluate -       recip_rank [interp]: 0.7968
```

```
rerank: fold=s1 test metrics: P_1=0.560 P_10=0.504 P_20=0.442 P_5=0.544 judged_10=0.932 judged_20=0.919 judged_200=0.698 map=0.365 ndcg_cut_10=0.500 ndcg_cut_20=0.504 ndcg_cut_5=0.512 recall_100=0.518 recall_1000=0.755 recip_rank=0.664
rerank: fold=s2 test metrics: P_1=0.694 P_10=0.569 P_20=0.452 P_5=0.645 judged_10=0.971 judged_20=0.936 judged_200=0.695 map=0.367 ndcg_cut_10=0.589 ndcg_cut_20=0.536 ndcg_cut_5=0.629 recall_100=0.525 recall_1000=0.773 recip_rank=0.802
rerank: fold=s3 test metrics: P_1=0.720 P_10=0.612 P_20=0.508 P_5=0.676 judged_10=0.976 judged_20=0.941 judged_200=0.702 map=0.358 ndcg_cut_10=0.642 ndcg_cut_20=0.599 ndcg_cut_5=0.666 recall_100=0.490 recall_1000=0.727 recip_rank=0.825
rerank: fold=s4 test metrics: P_1=0.720 P_10=0.572 P_20=0.508 P_5=0.640 judged_10=0.990 judg ed_20=0.975 judged_200=0.755 map=0.403 ndcg_cut_10=0.567 ndcg_cut_20=0.561 ndcg_cut_5=0.592 recall_100=0.597 recall_1000=0.835 recip_rank=0.808
rerank: fold=s5 test metrics: P_1=0.800 P_10=0.594 P_20=0.499 P_5=0.652 judged_10=0.986 judged_20=0.969 judged_200=0.759 map=0.390 ndcg_cut_10=0.618 ndcg_cut_20=0.575 ndcg_cut_5=0.656 recall_100=0.554 recall_1000=0.789 recip_rank=0.858
```",162
github.com/capreolus-ir/capreolus,capreolus/utils/common.py,2021-05-26T00:01:01Z,"scores with `reranker.name=ptparade` (same config with `docs/reproduction/config_parade.txt`, but removing the `bertlr` and `trainer.loss` lines), `amp=both`
```
2021-05-26 01:47:48,367 - INFO - capreolus.task.rerank.evaluate -                      P_20: 0.4783
2021-05-26 01:47:48,367 - INFO - capreolus.task.rerank.evaluate -                 judged_20: 0.9480
2021-05-26 01:47:48,367 - INFO - capreolus.task.rerank.evaluate -                       map: 0.3666
2021-05-26 01:47:48,367 - INFO - capreolus.task.rerank.evaluate -               ndcg_cut_20: 0.5478   <---
2021-05-26 01:47:48,367 - INFO - capreolus.task.rerank.evaluate -               recall_1000: 0.7761
2021-05-26 01:47:48,367 - INFO - capreolus.task.rerank.evaluate -                recip_rank: 0.7963
2021-05-26 01:47:48,367 - INFO - capreolus.task.rerank.evaluate - interpolated with alphas = [0.05, 0.05, 0.1, 0.2, 0.25]
2021-05-26 01:47:48,367 - INFO - capreolus.task.rerank.evaluate -             P_20 [interp]: 0.4896
2021-05-26 01:47:48,367 - INFO - capreolus.task.rerank.evaluate -        judged_20 [interp]: 0.9639
2021-05-26 01:47:48,367 - INFO - capreolus.task.rerank.evaluate -              map [interp]: 0.3782
2021-05-26 01:47:48,368 - INFO - capreolus.task.rerank.evaluate -      ndcg_cut_20 [interp]: 0.5580
2021-05-26 01:47:48,368 - INFO - capreolus.task.rerank.evaluate -      recall_1000 [interp]: 0.7761
2021-05-26 01:47:48,368 - INFO - capreolus.task.rerank.evaluate -       recip_rank [interp]: 0.7821
```


and score with `python rerank.traineval` (knrm on rob04):
```
2021-05-25 17:26:12,834 - INFO - capreolus.task.rerank.evaluate -                      P_20: 0.3293
2021-05-25 17:26:12,834 - INFO - capreolus.task.rerank.evaluate -                 judged_20: 0.9384
2021-05-25 17:26:12,834 - INFO - capreolus.task.rerank.evaluate -                judged_200: 0.7469
2021-05-25 17:26:12,834 - INFO - capreolus.task.rerank.evaluate -                       map: 0.2325
2021-05-25 17:26:12,834 - INFO - capreolus.task.rerank.evaluate -               ndcg_cut_20: 0.3859   <---
2021-05-25 17:26:12,835 - INFO - capreolus.task.rerank.evaluate -               recall_1000: 0.6989
2021-05-25 17:26:12,835 - INFO - capreolus.task.rerank.evaluate -                recip_rank: 0.6545
2021-05-25 17:26:12,835 - INFO - capreolus.task.rerank.evaluate - interpolated with alphas = [0.05, 0.45, 0.5, 0.65, 0.7000000000000001]
2021-05-25 17:26:12,835 - INFO - capreolus.task.rerank.evaluate -             P_20 [interp]: 0.3725
2021-05-25 17:26:12,835 - INFO - capreolus.task.rerank.evaluate -        judged_20 [interp]: 0.9763
2021-05-25 17:26:12,835 - INFO - capreolus.task.rerank.evaluate -              map [interp]: 0.2625
2021-05-25 17:26:12,835 - INFO - capreolus.task.rerank.evaluate -      ndcg_cut_20 [interp]: 0.4350   <---
2021-05-25 17:26:12,835 - INFO - capreolus.task.rerank.evaluate -      recall_1000 [interp]: 0.6989
2021-05-25 17:26:12,835 - INFO - capreolus.task.rerank.evaluate -       recip_rank [interp]: 0.6981
```",162
github.com/capreolus-ir/capreolus,capreolus/utils/common.py,2021-05-29T20:11:45Z,"using torch==1.8.1 seems to decrease the score a bit on my end:
the score of running the command below are (on the latest commit):
```
python -m capreolus.run rerank.traineval with file=docs/reproduction/config_paradept.txt reranker.trainer.amp=both
```

`torch` version | mAP | P@20 | NDCG@20
-- | -- | -- | --
1.6 | 0.3687 | 0.4851 | 0.5533
1.7 | 0.3687 | 0.4851 | 0.5533
1.8 | 0.3666 | 0.4783 | 0.5478

(btw I've run the experiment for torch-1.8 twice, and the results are exactly the same)",162
github.com/capreolus-ir/capreolus,capreolus/utils/common.py,2020-07-17T12:52:02Z,"This pull request **introduces 7 alerts** when merging e6d17478e2fcd1bb878dd32aa8d6ff64cbdf70af into b31f2ab324b7add54a5598a549618f9cf9eaa407 - [view on LGTM.com](https://lgtm.com/projects/g/capreolus-ir/capreolus/rev/pr-60c47e1482851acd163137d06aedc6d3325bde28)

**new alerts:**

* 7 for Unused import",77
github.com/capreolus-ir/capreolus,capreolus/utils/common.py,2020-07-02T11:02:11Z,"This pull request **fixes 53 alerts** when merging a2839fa50137e62ac3a3fb34ab3999fcce5bda4e into 75cd2421246e4bd0fed65b203d8813a23727c7e0 - [view on LGTM.com](https://lgtm.com/projects/g/capreolus-ir/capreolus/rev/pr-48486da144401c30fed876746fdf0f06fa6f98a3)

**fixed alerts:**

* 47 for Unused import
* 3 for Unused local variable
* 1 for Unnecessary &#39;else&#39; clause in loop
* 1 for Suspicious unused loop iteration variable
* 1 for Module is imported with &#39;import&#39; and &#39;import from&#39;",72
github.com/capreolus-ir/capreolus,capreolus/utils/common.py,2020-05-29T23:40:34Z,"any suggestions where to pass this from? add a 'doc_to_exclude' in `query_from_file ` parameter would make it clumsy for all the other searchers since they can't really do anything with it; (or we can refactor all the searcher to make all of them support doc filtering)

or another way, does it make sense to let searcher depends on benchmark? since sometimes the `topicreader` might not be `trec` but depends on the type of topic_fn in benchmark. say there we could also use `-topicreader Covid`. ",47
github.com/capreolus-ir/capreolus,capreolus/utils/common.py,2020-05-28T09:56:22Z,"> 5. support transfer learning?, i.e. use different dataset (collection+benchmark) at training & test stage

We will want to do this, but I think we can handle it in a generic way outside the dataset

> 6. udel query generator?

Good catch. Can we add this?",47
github.com/capreolus-ir/capreolus,capreolus/utils/common.py,2020-05-29T23:45:37Z,and since the covid dataset is 80% done (only the paragraph index is not supported now); shall we start to try some methods that can be done only with this? Then at the same time I'll also add the other dataset in,47
github.com/capreolus-ir/capreolus,capreolus/utils/common.py,2020-05-29T23:40:34Z,"any suggestions where to pass this from? add a 'doc_to_exclude' in `query_from_file ` parameter would make it clumsy for all the other searchers since they can't really do anything with it; (or we can refactor all the searcher to make all of them support doc filtering)

or another way, does it make sense to let searcher depends on benchmark? since sometimes the `topicreader` might not be `trec` but depends on the type of topic_fn in benchmark. say there we could also use `-topicreader Covid`. ",47
github.com/capreolus-ir/capreolus,capreolus/utils/common.py,2020-05-28T09:56:22Z,"> 5. support transfer learning?, i.e. use different dataset (collection+benchmark) at training & test stage

We will want to do this, but I think we can handle it in a generic way outside the dataset

> 6. udel query generator?

Good catch. Can we add this?",47
github.com/capreolus-ir/capreolus,capreolus/utils/common.py,2020-05-29T23:45:37Z,and since the covid dataset is 80% done (only the paragraph index is not supported now); shall we start to try some methods that can be done only with this? Then at the same time I'll also add the other dataset in,47
github.com/capreolus-ir/capreolus,capreolus/utils/common.py,2020-03-27T18:33:00Z,Msmarco,38
github.com/capreolus-ir/capreolus,capreolus/utils/common.py,2020-03-27T18:33:44Z,New caching logic,38
github.com/capreolus-ir/capreolus,capreolus/utils/common.py,2020-03-27T18:35:34Z,The new config flags,38
github.com/capreolus-ir/capreolus,capreolus/utils/common.py,2020-03-27T18:37:31Z,No longer uses git lfs. The caveat is that we should remember to update the link if folds/qrels ever change or if we add a new dataset. This is not really that much of a big deal since the unit tests only make use of the dummy dataset and the dummy dataset would never really change.,38
github.com/capreolus-ir/capreolus,capreolus/utils/common.py,2020-03-31T15:30:16Z,Is this used anywhere?,38
github.com/capreolus-ir/capreolus,capreolus/utils/common.py,2020-03-31T15:32:54Z,"I think this isn't used -- it was before the rewrite, but now it's a config option of the tokenizer dependency",38
github.com/capreolus-ir/capreolus,capreolus/utils/common.py,2020-03-31T15:34:34Z,Good catch. Will fix in a separate PR cleaning up the pipeline init,38
github.com/capreolus-ir/capreolus,capreolus/utils/common.py,2020-03-31T15:41:10Z,"Maybe this should be based on `niters` rather than `iters_so_far`, so that the same iters are checked against the validation set even if `fastforward=True` causes training to be resumed?",38
github.com/capreolus-ir/capreolus,capreolus/utils/common.py,2020-03-31T16:05:34Z,No I was copy pasting things from the old code. ,38
github.com/capreolus-ir/capreolus,capreolus/utils/common.py,2020-03-27T18:33:00Z,Msmarco,38
github.com/capreolus-ir/capreolus,capreolus/utils/common.py,2020-03-27T18:33:44Z,New caching logic,38
github.com/capreolus-ir/capreolus,capreolus/utils/common.py,2020-03-27T18:35:34Z,The new config flags,38
github.com/capreolus-ir/capreolus,capreolus/utils/common.py,2020-03-27T18:37:31Z,No longer uses git lfs. The caveat is that we should remember to update the link if folds/qrels ever change or if we add a new dataset. This is not really that much of a big deal since the unit tests only make use of the dummy dataset and the dummy dataset would never really change.,38
github.com/capreolus-ir/capreolus,capreolus/utils/common.py,2020-03-31T15:30:16Z,Is this used anywhere?,38
github.com/capreolus-ir/capreolus,capreolus/utils/common.py,2020-03-31T15:32:54Z,"I think this isn't used -- it was before the rewrite, but now it's a config option of the tokenizer dependency",38
github.com/capreolus-ir/capreolus,capreolus/utils/common.py,2020-03-31T15:34:34Z,Good catch. Will fix in a separate PR cleaning up the pipeline init,38
github.com/capreolus-ir/capreolus,capreolus/utils/common.py,2020-03-31T15:41:10Z,"Maybe this should be based on `niters` rather than `iters_so_far`, so that the same iters are checked against the validation set even if `fastforward=True` causes training to be resumed?",38
github.com/capreolus-ir/capreolus,capreolus/utils/common.py,2020-03-31T16:05:34Z,No I was copy pasting things from the old code. ,38
github.com/andrewrosss/rake-spacy,rake_spacy/rake.py,2020-09-15T06:27:25Z,"# [Codecov](https://codecov.io/gh/andrewrosss/rake-spacy/pull/8?src=pr&el=h1) Report
> :exclamation: No coverage uploaded for pull request base (`master@3e365a5`). [Click here to learn what that means](https://docs.codecov.io/docs/error-reference#section-missing-base-commit).
> The diff coverage is `n/a`.

[![Impacted file tree graph](https://codecov.io/gh/andrewrosss/rake-spacy/pull/8/graphs/tree.svg?width=650&height=150&src=pr&token=JV5LGKM3LZ)](https://codecov.io/gh/andrewrosss/rake-spacy/pull/8?src=pr&el=tree)

```diff
@@            Coverage Diff            @@
##             master       #8   +/-   ##
=========================================
  Coverage          ?   86.74%           
=========================================
  Files             ?        8           
  Lines             ?      181           
  Branches          ?        0           
=========================================
  Hits              ?      157           
  Misses            ?       24           
  Partials          ?        0           
```



------

[Continue to review full report at Codecov](https://codecov.io/gh/andrewrosss/rake-spacy/pull/8?src=pr&el=continue).
> **Legend** - [Click here to learn more](https://docs.codecov.io/docs/codecov-delta)
> `Δ = absolute <relative> (impact)`, `ø = not affected`, `? = missing data`
> Powered by [Codecov](https://codecov.io/gh/andrewrosss/rake-spacy/pull/8?src=pr&el=footer). Last update [3e365a5...8010737](https://codecov.io/gh/andrewrosss/rake-spacy/pull/8?src=pr&el=lastupdated). Read the [comment docs](https://docs.codecov.io/docs/pull-request-comments).
",8
github.com/andrewrosss/rake-spacy,rake_spacy/rake.py,2020-09-15T06:27:25Z,"# [Codecov](https://codecov.io/gh/andrewrosss/rake-spacy/pull/8?src=pr&el=h1) Report
> :exclamation: No coverage uploaded for pull request base (`master@3e365a5`). [Click here to learn what that means](https://docs.codecov.io/docs/error-reference#section-missing-base-commit).
> The diff coverage is `n/a`.

[![Impacted file tree graph](https://codecov.io/gh/andrewrosss/rake-spacy/pull/8/graphs/tree.svg?width=650&height=150&src=pr&token=JV5LGKM3LZ)](https://codecov.io/gh/andrewrosss/rake-spacy/pull/8?src=pr&el=tree)

```diff
@@            Coverage Diff            @@
##             master       #8   +/-   ##
=========================================
  Coverage          ?   86.74%           
=========================================
  Files             ?        8           
  Lines             ?      181           
  Branches          ?        0           
=========================================
  Hits              ?      157           
  Misses            ?       24           
  Partials          ?        0           
```



------

[Continue to review full report at Codecov](https://codecov.io/gh/andrewrosss/rake-spacy/pull/8?src=pr&el=continue).
> **Legend** - [Click here to learn more](https://docs.codecov.io/docs/codecov-delta)
> `Δ = absolute <relative> (impact)`, `ø = not affected`, `? = missing data`
> Powered by [Codecov](https://codecov.io/gh/andrewrosss/rake-spacy/pull/8?src=pr&el=footer). Last update [3e365a5...8010737](https://codecov.io/gh/andrewrosss/rake-spacy/pull/8?src=pr&el=lastupdated). Read the [comment docs](https://docs.codecov.io/docs/pull-request-comments).
",8
github.com/andrewrosss/rake-spacy,rake_spacy/rake.py,2020-09-15T06:27:25Z,"# [Codecov](https://codecov.io/gh/andrewrosss/rake-spacy/pull/8?src=pr&el=h1) Report
> :exclamation: No coverage uploaded for pull request base (`master@3e365a5`). [Click here to learn what that means](https://docs.codecov.io/docs/error-reference#section-missing-base-commit).
> The diff coverage is `n/a`.

[![Impacted file tree graph](https://codecov.io/gh/andrewrosss/rake-spacy/pull/8/graphs/tree.svg?width=650&height=150&src=pr&token=JV5LGKM3LZ)](https://codecov.io/gh/andrewrosss/rake-spacy/pull/8?src=pr&el=tree)

```diff
@@            Coverage Diff            @@
##             master       #8   +/-   ##
=========================================
  Coverage          ?   86.74%           
=========================================
  Files             ?        8           
  Lines             ?      181           
  Branches          ?        0           
=========================================
  Hits              ?      157           
  Misses            ?       24           
  Partials          ?        0           
```



------

[Continue to review full report at Codecov](https://codecov.io/gh/andrewrosss/rake-spacy/pull/8?src=pr&el=continue).
> **Legend** - [Click here to learn more](https://docs.codecov.io/docs/codecov-delta)
> `Δ = absolute <relative> (impact)`, `ø = not affected`, `? = missing data`
> Powered by [Codecov](https://codecov.io/gh/andrewrosss/rake-spacy/pull/8?src=pr&el=footer). Last update [3e365a5...8010737](https://codecov.io/gh/andrewrosss/rake-spacy/pull/8?src=pr&el=lastupdated). Read the [comment docs](https://docs.codecov.io/docs/pull-request-comments).
",8
