repo_url,filepath,Creation Date,PR Comment,PR/Issue Number
github.com/MaartenGr/BERTopic,bertopic/_bertopic.py,2023-04-15T10:39:54Z,That's true but the linkage function will give the error but it's alright to keep it here. ,1173
github.com/MaartenGr/BERTopic,bertopic/_bertopic.py,2023-04-13T19:06:39Z,I just pushed the changes you requested. I don't know why the test is failing. Let me know if I can help! ,1173
github.com/MaartenGr/BERTopic,bertopic/_bertopic.py,2023-04-15T10:41:22Z,"The workflow is failing due to an issue with the testing pipeline. It automatically pulls pandas 2.0 which has a slight change that breaks some specific tests, unfortunately. Having said that, if it runs successfully locally for you, then I think it would be alright to merge it. ",1173
github.com/MaartenGr/BERTopic,bertopic/_bertopic.py,2023-04-15T10:48:56Z,"Great, it runs successfully on my computer. ",1173
github.com/MaartenGr/BERTopic,bertopic/_bertopic.py,2023-04-15T11:11:47Z,"Awesome, thanks for the work on this PR! It is highly appreciated. ",1173
github.com/MaartenGr/BERTopic,bertopic/_bertopic.py,2023-04-15T11:38:23Z,You are welcome! and thank you for this nice library! ,1173
github.com/MaartenGr/BERTopic,bertopic/_bertopic.py,2023-03-22T11:46:11Z,"I'm not entirely sure why the pipeline is currently failing. I would have to look into that a bit more. In part, I believe it is a result of not having created sufficient clusters. ",1106
github.com/MaartenGr/BERTopic,bertopic/_bertopic.py,2023-03-23T22:51:03Z,"Thanks Maarten, 

I'm not heaps familiar with how to read those build logs, but it looks like it is failing in a whole range of places that aren't related to the things that have changed here? Is the same pipeline run against the master branch?

I did notice when I was putting together my case in response to your initial questions that `visualize_hierarchical_documents` failed when `nr_topics=5`, but it seemed to fail both with and without my modifications so I didn't think it was something on my end... (I'm not sure why anyone would need to look into hierarchial documents with so few topics :) ) 

But anyway, if there is anything I need to go back and look at, please let me know. ",1106
github.com/MaartenGr/BERTopic,bertopic/_bertopic.py,2023-03-24T09:53:44Z,"> But anyway, if there is anything I need to go back and look at, please let me know.

Thanks! I just fixed the pipeline (there were some API changes in plotly and some issues with the topic generation from few documents) but it should be working now. Based on the changes, I'll go ahead and merge this now. Thanks for the PR!",1106
github.com/MaartenGr/BERTopic,bertopic/_bertopic.py,2023-03-07T07:13:24Z,"Nice catch, thanks for the PR!",1073
github.com/MaartenGr/BERTopic,bertopic/_bertopic.py,2022-12-20T13:00:42Z,"Thanks, LGTM!",888
github.com/MaartenGr/BERTopic,bertopic/_bertopic.py,2022-12-19T05:56:54Z,"Nice catch, that should definitely be changed! Could you remove the additional whitespace after the diversity parameter and docstrings? Other than that it looks good to me. ",887
github.com/MaartenGr/BERTopic,bertopic/_bertopic.py,2022-12-19T06:45:03Z,done!,887
github.com/MaartenGr/BERTopic,bertopic/_bertopic.py,2022-12-19T07:05:38Z,"Thanks for the quick update! LGTM, I'll go ahead and merge this now 😄 ",887
github.com/MaartenGr/BERTopic,bertopic/_bertopic.py,2022-12-19T07:37:50Z,"Sorry, I missed out on another parameter - I think top_n_words should also be added, right? I'm creating another pull request.",887
github.com/MaartenGr/BERTopic,bertopic/_bertopic.py,2022-10-24T07:22:42Z,"Thanks for this PR! As soon as the issues with HDBSCAN get resolved, I'll make sure to merge this. ",798
github.com/MaartenGr/BERTopic,bertopic/_bertopic.py,2022-08-31T02:34:43Z,You can remove the `Optional` here and all other places you used it. It is currently not used throughout BERTopic and using it now would cause some confusion. ,694
github.com/MaartenGr/BERTopic,bertopic/_bertopic.py,2022-08-31T02:35:48Z,Could you add docstrings in both `_bertopic.py` as well as `_barchart.py`?,694
github.com/MaartenGr/BERTopic,bertopic/_bertopic.py,2022-08-31T02:37:34Z,"I believe this is not necessary. I would advise reverting this code to what it was before and creating the `subplot_titles` a bit differently as I will show below. That way, the structure of selecting topics is similar to other visualization options and it minimizes the code needed to use the `custom_labels`. ",694
github.com/MaartenGr/BERTopic,bertopic/_bertopic.py,2022-08-31T02:45:01Z,"I think you would only need to do the following in order to use the custom labels:

```python
# Create subplot_titles 
if topic_model.custom_labels is not None and custom_labels:
    subplot_titles = [topic_model.custom_labels[topic + topic_model._outliers] for topic in topics]
else:
    subplot_titles = [f""Topic {topic}"" for topic in topics]
```

So the creation of `topic_label_map` is not necessary. ",694
github.com/MaartenGr/BERTopic,bertopic/_bertopic.py,2022-08-31T02:48:38Z,Thank you for the PR! There are a few changes I suggested that can make the code a bit more efficient and closer to other visualization implementations. ,694
github.com/MaartenGr/BERTopic,bertopic/_bertopic.py,2022-08-31T03:14:37Z,"@MaartenGr I just addressed your comments!

Thanks for the speedy review btw!",694
github.com/MaartenGr/BERTopic,bertopic/_bertopic.py,2022-08-31T08:45:53Z,"Great, thanks for the PR and the quick commits 😄 ",694
github.com/MaartenGr/BERTopic,bertopic/_bertopic.py,2022-08-05T06:16:15Z,"Good catch, thanks for the PR! ",660
github.com/MaartenGr/BERTopic,bertopic/_bertopic.py,2022-06-16T05:47:51Z,"Thanks, LGTM! ",549
github.com/MaartenGr/BERTopic,bertopic/_bertopic.py,2022-01-04T06:55:33Z,"Could you remove the `bool, optional.` here? Thus far, BERTopic only mentions the typing when declaring the parameters and not in the documentation itself. ",390
github.com/MaartenGr/BERTopic,bertopic/_bertopic.py,2022-01-04T06:56:30Z,"Same here. Other than that it looks good. It might take some time for this to be merged as there are currently some issues with the pipeline. I will, however, start running the checks. ",390
github.com/MaartenGr/BERTopic,bertopic/_bertopic.py,2022-01-03T19:45:24Z,"Thanks for the feed-back, I did not realise it was there too. I think it is done now.",390
github.com/MaartenGr/BERTopic,bertopic/_bertopic.py,2022-06-16T05:23:35Z,"Apologies for the late reply! Finally had some time to go over the pull requests that were open and this looks good to me, so it can be merged. ",390
github.com/MaartenGr/BERTopic,bertopic/_bertopic.py,2022-01-06T17:18:39Z,"After dropping Python 3.7 support, do you suggest we stay on 3.6? Or > 3.7 moving forward? I've had to do a lot of work to maintain my dev environments and retraining of models using updated versions of BERTopic to get the newest enhancements.",335
github.com/MaartenGr/BERTopic,bertopic/_bertopic.py,2022-01-06T17:36:05Z,"I would suggest going with a more recent version of python, such as 3.9. The thing is, security updates for numpy have stopped for python 3.6 so it was necessary to drop that version as it was not supported anymore.",335
github.com/MaartenGr/BERTopic,bertopic/_bertopic.py,2021-07-20T13:28:03Z,"@Akhamis01 Nice catch! Indeed, there are still some bugs regarding this to figure out. There is a fix coming though that should remedy this issue. ",176
github.com/MaartenGr/BERTopic,bertopic/_bertopic.py,2021-07-20T17:09:46Z,"Sounds good! Also, just a side note, have you considered creating a function that would return the optimal number of topics to be used within a topic model? I feel that would be extremely useful and a lot of users may benefit from it :)",176
github.com/MaartenGr/BERTopic,bertopic/_bertopic.py,2021-07-21T05:40:45Z,"@Akhamis01 You can already get the optimal number of topics by setting `nr_topics = ""auto""` when instantiating BERTopic. ",176
github.com/MaartenGr/BERTopic,bertopic/_bertopic.py,2021-07-22T09:53:54Z,"> @Akhamis01 You can already get the optimal number of topics by setting `nr_topics = ""auto""` when instantiating BERTopic.

Thank you! Just wondering, how is the optimal number of topics calculated for a topic model? Is it through Coherence scores?",176
github.com/MaartenGr/BERTopic,bertopic/_bertopic.py,2021-07-22T10:51:49Z,"@Akhamis01 The reduction is based on the similarity between topics. If two topics are very similar to each other, they will be merged. Coherence scores have a bunch of issues that make it difficult to properly evaluate a topic model using only one method. ",176
github.com/MaartenGr/BERTopic,bertopic/_bertopic.py,2021-07-22T10:55:32Z,"> @Akhamis01 The reduction is based on the similarity between topics. If two topics are very similar to each other, they will be merged. Coherence scores have a bunch of issues that make it difficult to properly evaluate a topic model using only one method. 

Alright, and how is the similarity between the topics calculated in general? What metrics are the similarities based on?",176
github.com/MaartenGr/BERTopic,bertopic/_bertopic.py,2021-07-22T11:02:03Z,"@Akhamis01 HDBSCAN is used to cluster the topics even further based on their topic vectors. You can find more about that here:

https://github.com/MaartenGr/BERTopic/blob/687d84612a62c5eeddcc089a4e29cbb4710ba23e/bertopic/_bertopic.py#L1568

If you have any further questions, could you create a separate issue for that? It helps keeping discussions relevant to this specific pull request. ",176
github.com/MaartenGr/BERTopic,bertopic/_bertopic.py,2021-07-22T11:04:52Z,"Makes sense. Thank you for your help, appreciate it! I'll create a new issue for any other questions :)",176
github.com/MaartenGr/BERTopic,bertopic/_bertopic.py,2021-07-23T04:26:03Z,@MaartenGr GuidedBERTopic idea and implementations looks great!  I will give it a try and let you know my feedback. Thank you ,176
