repo_url,filepath,Creation Date,PR Comment,PR/Issue Number
github.com/asteroid-team/asteroid,asteroid/scripts/asteroid_cli.py,2020-11-19T11:03:19Z,Addressed most of the suggestions. Did not change the `_separate` name so far. Will continue working on it later,305
github.com/asteroid-team/asteroid,asteroid/scripts/asteroid_cli.py,2020-11-19T11:32:56Z,"The `_separate` can be change in a follow up PR, it'll be better that way ",305
github.com/asteroid-team/asteroid,asteroid/scripts/asteroid_cli.py,2020-11-19T14:46:11Z,We still need a name for all of this that's better than `asteroid.foo`! Maybe @popcornell you have an idea?,305
github.com/asteroid-team/asteroid,asteroid/scripts/asteroid_cli.py,2020-11-19T14:55:04Z,"Should be in engine maybe ? 
Like` engine.inference`. 
Then you can put into the asteroid` __init__` and maybe have `from asteroid import separate`. ",305
github.com/asteroid-team/asteroid,asteroid/scripts/asteroid_cli.py,2020-11-19T14:59:07Z,"`engine` is only related to training for now. I would keep it out of there. 
What about simply `asteorid/separate.py`?  ",305
github.com/asteroid-team/asteroid,asteroid/scripts/asteroid_cli.py,2020-11-19T15:09:22Z,`asteroid.separate` sounds ok,305
github.com/asteroid-team/asteroid,asteroid/scripts/asteroid_cli.py,2020-11-20T10:38:05Z,Also good. If we plan to use `engine` only for training in 1.0 we should rename to `training` probably. ,305
github.com/asteroid-team/asteroid,asteroid/scripts/asteroid_cli.py,2020-11-20T11:02:14Z,"Haha, yes ^^",305
github.com/asteroid-team/asteroid,asteroid/scripts/asteroid_cli.py,2020-11-24T14:58:35Z,"This mainly looked ready right? 
Let's rename to `asteroid.separate` and review again. ",305
github.com/asteroid-team/asteroid,asteroid/scripts/asteroid_cli.py,2020-11-24T15:04:04Z,yes I'll do it,305
github.com/asteroid-team/asteroid,asteroid/scripts/asteroid_cli.py,2020-11-24T15:31:00Z,/rebase,305
github.com/asteroid-team/asteroid,asteroid/scripts/asteroid_cli.py,2020-11-24T15:59:54Z,"Oh, it already ran the tests, but didn't refresh the page. Well, then this seems good to go :)",305
github.com/asteroid-team/asteroid,asteroid/scripts/asteroid_cli.py,2020-10-21T20:09:17Z,This is great. LGTM!,285
github.com/asteroid-team/asteroid,asteroid/scripts/asteroid_cli.py,2020-10-22T08:22:37Z,\rebase,285
github.com/asteroid-team/asteroid,asteroid/scripts/asteroid_cli.py,2020-10-22T08:24:02Z,\rebase,285
github.com/asteroid-team/asteroid,asteroid/scripts/asteroid_cli.py,2020-10-22T09:03:05Z,Missing test for the CLI. Merging anyway. ,285
github.com/asteroid-team/asteroid,asteroid/scripts/asteroid_cli.py,2020-10-21T16:45:06Z,"I think we should not do any of this. It's easy for the user to resample for model input and resample the model output. So better be explicit and require the user to type a bit more. As a compromise we could have automatic resampling behind a flag: if the flag is true, resample without warning; if the flag is false, raise an error.",283
github.com/asteroid-team/asteroid,asteroid/scripts/asteroid_cli.py,2020-10-21T17:13:45Z,It makes sense to do it because of the CLI IMO..,283
github.com/asteroid-team/asteroid,asteroid/scripts/asteroid_cli.py,2020-10-22T07:12:23Z,"This is exactly how I’d do it. If you u prefer you could even make resample default to true in the CLI, but not sure if that’s good. ",283
github.com/asteroid-team/asteroid,asteroid/scripts/asteroid_cli.py,2020-10-01T10:06:27Z,"Looks like I tend to add a leading space where I shouldn't :joy: 
Thanks !",265
github.com/asteroid-team/asteroid,asteroid/scripts/asteroid_cli.py,2020-10-01T10:09:29Z,Note you can also add `?w=1` to the GH URL to hide whitespace changes.,265
github.com/asteroid-team/asteroid,asteroid/scripts/asteroid_cli.py,2020-10-01T10:11:19Z,"That's super cool ! 
Where can I find more like this?",265
github.com/asteroid-team/asteroid,asteroid/scripts/asteroid_cli.py,2020-10-01T10:21:18Z,"> Where can I find more like this?

I don't know, honestly. You may find the list of keyboard shortcuts helpful; press `?` on this page.",265
github.com/asteroid-team/asteroid,asteroid/scripts/asteroid_cli.py,2020-08-23T16:47:26Z,I'd add `recursive=True` to `glob()`,236
github.com/asteroid-team/asteroid,asteroid/scripts/asteroid_cli.py,2020-08-23T18:52:13Z,second this ,236
github.com/asteroid-team/asteroid,asteroid/scripts/asteroid_cli.py,2020-08-23T16:51:42Z,"Nice and simple!

- We can use librosa to load all the files, it uses `soundfile` and falls back to `audioread` (ffmpeg on Linux IIRC). But it requires librosa to be installed. We could also try soundfile first and then fall back to librosa. Soundfile will get mp3 support soon https://github.com/erikd/libsndfile/issues/258
- I think we should add a check to `separate()` to make sure it never overwrites any files. That's particularly important now that we have code that goes through entire directories.

Am I correct that with this, user can now install Asteroid and do something like `asteroid-infer mpariente/convtasnet-xyz /my/files` without ever manually downloading any models? That would be awesome.",236
github.com/asteroid-team/asteroid,asteroid/scripts/asteroid_cli.py,2020-08-23T18:32:48Z,"> We can use librosa to load all the files, it uses soundfile and falls back to audioread (ffmpeg on Linux IIRC). But it requires librosa to be installed. We could also try soundfile first and then fall back to librosa. Soundfile will get mp3 support soon erikd/libsndfile#258

I would use torchaudio here (which is using sox, and recently support for opus and ogg was added) or directly use ffmpeg-python which is supports almost all formats but is quite slow.",236
github.com/asteroid-team/asteroid,asteroid/scripts/asteroid_cli.py,2020-08-23T18:54:21Z,Yes maybe torchaudio will be better also because they plan to support more formats in the future. ,236
github.com/asteroid-team/asteroid,asteroid/scripts/asteroid_cli.py,2020-08-23T18:55:50Z,"I'll use torchaudio for loading then. 
This will come in a follow up PR because it's not really related to the CLI. Thanks for the feedback",236
github.com/asteroid-team/asteroid,asteroid/scripts/asteroid_cli.py,2020-08-23T18:56:53Z,"> I think we should add a check to separate() to make sure it never overwrites any files. That's particularly important now that we have code that goes through entire directories.

Yes, I agree. It will be in the follow up PR as well. 

> Am I correct that with this, user can now install Asteroid and do something like asteroid-infer mpariente/convtasnet-xyz /my/files without ever manually downloading any models? That would be awesome.

This is correct. This was also the case without the CLI. 
Note that the downloaded models are cached as well. ",236
github.com/asteroid-team/asteroid,asteroid/scripts/asteroid_cli.py,2020-08-23T19:49:33Z,"Only tested locally, we'll need to find a way to correctly test the CLI in the near future. ",236
github.com/asteroid-team/asteroid,asteroid/scripts/asteroid_cli.py,2020-08-13T07:08:33Z,Sounds good! Maybe there's also some kind of warning mode for pre-commit that we could use with flake8.,198
github.com/asteroid-team/asteroid,asteroid/scripts/asteroid_cli.py,2020-08-13T07:19:56Z,"I saw that `--exit-zero` does that, but I'm not sure it's useful because the commit is sent right? 
Or if we integrate deep source, the warnings appear locally so they can be fixed in the next commit? ",198
github.com/asteroid-team/asteroid,asteroid/scripts/asteroid_cli.py,2020-08-13T07:20:44Z,"TravisCI takes around 15mins per build, I'm bored. 
I'm going to switch to Github Actions soon. ",198
github.com/asteroid-team/asteroid,asteroid/scripts/asteroid_cli.py,2020-08-11T12:55:32Z,">     * Couldn't use automodule on `asteroid.data` without members

What do you mean with that?",192
github.com/asteroid-team/asteroid,asteroid/scripts/asteroid_cli.py,2020-08-11T13:44:17Z,"I had to do that 
```rst
PyTorch Datasets
================

.. currentmodule:: asteroid.data

.. autoclass:: LibriMix
.. autoclass:: Wsj0mixDataset
.. autoclass:: WhamDataset
.. autoclass:: WhamRDataset
.. autoclass:: SmsWsjDataset
.. autoclass:: KinectWsjMixDataset
.. autoclass:: DNSDataset
.. autoclass:: MUSDB18Dataset
```

Instead, I'd like to do that 

```rst
PyTorch Datasets
================
.. automodule:: asteroid.data
   :members:
```
and this doesn't list anything actually. 
If I do this 

```rst
PyTorch Datasets
================
.. automodule:: asteroid.data
   :members: LibriMix, WhamDataset
```

it works though.",192
github.com/asteroid-team/asteroid,asteroid/scripts/asteroid_cli.py,2020-08-11T20:19:50Z,"Hey, sorry for the late reply.

I tried to generate the documentation and found that I was missing the sphinx extensions `m2r2`, `nbsphinx` used by `docs/source/conf.py`. Would it be sensible to add them to `requirements.txt`?

About the `automodule` directive, have you tried with the `:imported-members:` added to `data.rst`? So the complete file would contain:

```rst
PyTorch Datasets
================

.. automodule:: asteroid.data
    :members:
    :imported-members:
```

Stupid question, is there a way to type double colon without github popping a floating window with all the available emojis (which makes the interface slow AF...)?",192
github.com/asteroid-team/asteroid,asteroid/scripts/asteroid_cli.py,2020-08-11T20:28:44Z,"Thanks for the answer. 
Yes, I can add the extensions to the docs requirements. 
I think I tried and didn't work either, I'll try again tomorrow !

About the `:`, if you add a space after it quite fast, it doesn't show up :joy: 
But I like emojis so I won't complain :star_struck: ",192
github.com/asteroid-team/asteroid,asteroid/scripts/asteroid_cli.py,2020-08-11T20:29:30Z,"Correction, both extensions are in the `docs/requirements.txt` which is the one to build the docs.",192
github.com/asteroid-team/asteroid,asteroid/scripts/asteroid_cli.py,2020-08-11T20:40:33Z,"> I think I tried and didn't work either, I'll try again tomorrow !

Weird, it works on my end 😕 . When you try again, can you reload the page with `Ctrl + Shift + R`, which bypasses the cache? Otherwise, you may visualize an outdated html document.

> Correction, both extensions are in the docs/requirements.txt which is the one to build the docs.

Thanks for the clarification. I completely missed the file as I was expecting all the requirements to be in a single `requirements.txt` (habits 🙄...)

> Couldn't have anchor point in the index when using automodule (I'd like to have all elements listed in the sidebar)

Does this [stackoverflow](https://stackoverflow.com/questions/58486590/sphinx-sidebar-include-modules-functions-and-class-methods) thread describe what you want to achieve? Sounds like it's a work in progress in Sphinx 😖.",192
github.com/asteroid-team/asteroid,asteroid/scripts/asteroid_cli.py,2020-08-11T20:56:23Z,"Then, I'm happier with the current version that has the indices in the sidebar. 
Thanks for looking into it ! ",192
github.com/asteroid-team/asteroid,asteroid/scripts/asteroid_cli.py,2020-08-12T13:25:20Z,"Alright, I'm happy with the current version. It's not perfect but way better than before, let's merge it and we'll iterate on it after.
Ping @michelolzam ",192
github.com/asteroid-team/asteroid,asteroid/scripts/asteroid_cli.py,2020-08-12T14:11:17Z,"I think it's really good!

Would be even better with a link in the README or repo description so that people will find it in the first place :-)",192
github.com/asteroid-team/asteroid,asteroid/scripts/asteroid_cli.py,2020-08-12T15:58:33Z,"Once we are happy with the docs, I'll link to it, thanks!

Le mer. 12 août 2020 à 16:11, Jonas Haag <notifications@github.com> a
écrit :

> I think it's really good!
>
> Would be even better with a link in the README or repo description so that
> people will find it in the first place :-)
>
> —
> You are receiving this because you modified the open/close state.
> Reply to this email directly, view it on GitHub
> <https://github.com/mpariente/asteroid/pull/192#issuecomment-672895146>,
> or unsubscribe
> <https://github.com/notifications/unsubscribe-auth/AEND2HEYXNNAO4T7SWEVK5LSAKPJNANCNFSM4P2YRZVQ>
> .
>
",192
github.com/asteroid-team/asteroid,asteroid/scripts/asteroid_cli.py,2020-05-28T21:14:02Z,"The first _real_ pre-trained model is available [here](https://zenodo.org/communities/asteroid-models) with approval of LDC. 

Lots of things left to do, but this is a start, merging ",125
github.com/asteroid-team/asteroid,tests/models/models_test.py,2021-02-01T09:53:49Z,This comment should be before `  self.inter_RNN = DoubleRNN(...)`,416
github.com/asteroid-team/asteroid,tests/models/models_test.py,2021-02-01T09:53:53Z,Same here,416
github.com/asteroid-team/asteroid,tests/models/models_test.py,2021-02-01T15:05:45Z,"```suggestion
```",416
github.com/asteroid-team/asteroid,tests/models/models_test.py,2021-02-01T15:08:08Z,I don't think it's inspired by this repo right? ,416
github.com/asteroid-team/asteroid,tests/models/models_test.py,2021-02-01T15:08:36Z,Need to be more explicit. ,416
github.com/asteroid-team/asteroid,tests/models/models_test.py,2021-02-08T07:52:19Z,"```suggestion
        rnn_output1, _ = self.rnn1(inp)
        rnn_output2, _ = self.rnn2(inp)
        return torch.cat((rnn_output1 * rnn_output2, inp), -1)
```",416
github.com/asteroid-team/asteroid,tests/models/models_test.py,2021-02-09T07:30:15Z,"```suggestion
    """"""MulCat RNN block from [1].
    
    Composed of two RNNs, returns ``cat([RNN_1(x) * RNN_2(x), x])``.
```
",416
github.com/asteroid-team/asteroid,tests/models/models_test.py,2021-02-09T07:30:27Z,"Need to add reference, as done in other models. ",416
github.com/asteroid-team/asteroid,tests/models/models_test.py,2021-02-09T07:32:52Z,That doesn't look right. Why did you do that? ,416
github.com/asteroid-team/asteroid,tests/models/models_test.py,2021-02-09T07:59:54Z,"I think we just add whatever model we just want to test with jit here, no?",416
github.com/asteroid-team/asteroid,tests/models/models_test.py,2021-02-09T09:36:04Z,"We need to keep all the tests, otherwise we don't know when we break things. ",416
github.com/asteroid-team/asteroid,tests/models/models_test.py,2021-02-09T09:36:55Z,I added them back,416
github.com/asteroid-team/asteroid,tests/models/models_test.py,2021-02-10T09:19:02Z,"It's not what I meant. 
I mean to use the `@pytest.mark.parameterize` to test both. 
I'll take care of it.",416
github.com/asteroid-team/asteroid,tests/models/models_test.py,2021-02-12T14:54:46Z,"```suggestion
                bidirectional=True,
```",416
github.com/asteroid-team/asteroid,tests/models/models_test.py,2021-01-21T17:50:37Z,"Great this time, thanks !",416
github.com/asteroid-team/asteroid,tests/models/models_test.py,2021-01-22T19:42:41Z,@JorisCos do you mind reviewing please? ,416
github.com/asteroid-team/asteroid,tests/models/models_test.py,2021-02-07T19:35:45Z,@JunzheJosephZhu ?,416
github.com/asteroid-team/asteroid,tests/models/models_test.py,2021-02-07T20:52:25Z,"I guess the best way to do it would be combining them into s single object, adding an option for single/doubleRNN and adding a switch statement into the code?

For example,
class singleRNN(...):
   def init(...,...,mulcat=False)
   If mulcat:
       self.inter_RNN = ...
   else:
       self.inter_RNN1 =
       self.inter_RNN2 =

The code would be somewhat more confusing to readers though

",416
github.com/asteroid-team/asteroid,tests/models/models_test.py,2021-02-08T07:55:27Z,"Let's keep the code like this for now. 
Please
- Rename `DoubleRNN` to `MulCatRNN`
- Add a description in the docstring. 
- Test the `mul_cat` option in jit_test.py",416
github.com/asteroid-team/asteroid,tests/models/models_test.py,2021-02-09T03:27:26Z,"It looks like when running the jit test, sudormrf always fails the test. Is this something I need to worry about, or is this unrelated to DPRNN?
Also, there's this super weird issue:

The two lines below would work with torch jit:
        _return torch.cat((rnn_output1 * rnn_output2, inp), 2)
        return torch.cat((rnn_output1, inp), -1)_

but this line throws an error: 
        _return torch.cat((rnn_output1 * rnn_output2, inp), -1)_
E           torch.jit.TracingCheckError: Tracing failed sanity checks!
E           Encountered an exception while running the trace with test inputs.
E           Exception:
E               The following operation failed in the TorchScript interpreter.
E               Traceback of TorchScript (most recent call last):
E               RuntimeError: vector::_M_range_check: __n (which is 18446744073709551615) >= this->size() (which is 3)

I ended up with:
 _return torch.cat((rnn_output1 * rnn_output2, inp), 2)_
which works fine",416
github.com/asteroid-team/asteroid,tests/models/models_test.py,2021-02-09T09:26:31Z,"Also, do you want to implement multi-stage loss? That was also in the facebook paper.
I personally would prefer to first include it in my own recipe, since I'm gonna re-write the backbone anyway.",416
github.com/asteroid-team/asteroid,tests/models/models_test.py,2021-02-09T09:38:06Z,"Eventually, yes, but in the recipe sounds fine. 

> since I'm gonna re-write the backbone anyway.

What do you mean? ",416
github.com/asteroid-team/asteroid,tests/models/models_test.py,2021-02-09T09:40:45Z,"I mean I will use DPRNNBlock but not DPRNN for my separator, since the part starting from Conv2D diverge.",416
github.com/asteroid-team/asteroid,tests/models/models_test.py,2021-02-09T09:55:18Z,"Alright. 
Can you fix the other issues I mentioned so that we can merge? ",416
github.com/asteroid-team/asteroid,tests/models/models_test.py,2021-02-09T15:15:18Z,"Ok, I'll do it ASAP. Btw, how do you write test cases for dataset objects? Can I just write if __name__ == ""__main__"" in my recipe?",416
github.com/asteroid-team/asteroid,tests/models/models_test.py,2021-02-09T15:40:47Z,We don't have tests for datasets.. Which is a large limitation. ,416
github.com/asteroid-team/asteroid,tests/models/models_test.py,2021-02-10T08:18:28Z,I just finished my work with variable speaker wsj0mix dataset in my recipe folder. Should I start a PR yet?,416
github.com/asteroid-team/asteroid,tests/models/models_test.py,2021-02-10T09:20:41Z,I have no clue why it's not passing the test_save_and_load_dprnn. Do you have any idea?,416
github.com/asteroid-team/asteroid,tests/models/models_test.py,2021-02-10T09:21:01Z,"The loading is failing. 

We need to test the mulcat version, but still keep the old tests. For that, we can use `@pytest.mark.parameterize`. 

Regarding the recipe, yes, you can make a PR :smiley:  Thanks",416
github.com/asteroid-team/asteroid,tests/models/models_test.py,2021-02-10T09:21:55Z,Because `use_mulcat` is not returned in `get_config` (as I mentioned before) so the new model doesn't use it. ,416
github.com/asteroid-team/asteroid,tests/models/models_test.py,2021-02-10T09:23:45Z,ok,416
github.com/asteroid-team/asteroid,tests/models/models_test.py,2021-02-10T11:00:38Z,"Hi, I'm starting to write the model class. I noticed that in all your models that are in the source code just use make_optimizer, but those in the recipe define make_model_and_optimizer. Do I have to follow this?
Also, why do the models in the source code not have load_best_model function?",416
github.com/asteroid-team/asteroid,tests/models/models_test.py,2021-02-10T11:22:05Z,"No, you don't have to. 
The most important is that loading the model for eval is easy. ",416
github.com/asteroid-team/asteroid,tests/models/models_test.py,2021-02-12T10:29:37Z,"how do i write test cases for models in my recipe?
Also, github send me an email everyday telling me the version consistency check failed. I have no clue what it means",416
github.com/asteroid-team/asteroid,tests/models/models_test.py,2021-02-12T14:02:34Z,"> how do i write test cases for models in my recipe?

They aren't tested if they are in the recipe folder. 

> Also, github send me an email everyday telling me the version consistency check failed. I have no clue what it means

Sorry about that, I don't receive those e-mails.. Anybody else receives those e-mails? ",416
